admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,230.0,0.5646
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.0,1.0432
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,295.0,0.7241
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,174.58,0.4193
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,155.83,0.3743
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,319.17,0.7666
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,165.42,0.3973
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,187.0,0.4492
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,440.0,1.0569
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,310.0,0.7446
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,206.0,0.491
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,166.0,0.3957
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,340.0,0.8104
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,193.0,0.46
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,220.0,0.5244
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,445.0,1.0607
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,320.0,0.7627
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,240.0,0.5938
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,177.5,0.4391
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,375.0,0.9278
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,201.25,0.4979
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,258.0,0.6383
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,445.0,1.1009
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,330.0,0.8164
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,232.0,0.5203
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,172.0,0.3857
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,406.0,0.9105
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,230.0,0.5158
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.6392
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.0,0.9531
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7737
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,136.25,0.2972
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,143.75,0.3136
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,430.0,0.938
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,187.5,0.409
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,305.0,0.6653
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.0471
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,530.0,1.1561
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,130.0,0.2673
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,120.0,0.2467
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,440.0,0.9046
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,200.0,0.4112
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5859
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.0,0.8737
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,515.0,1.0588
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,140.0,0.272
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,165.0,0.3205
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,223.0,0.4332
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,188.0,0.3652
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,300.0,0.5828
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,0.9324
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,515.0,1.0004
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,153.0,0.3164
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,172.0,0.3557
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,453.0,0.9369
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,150.0,0.3102
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,320.0,0.6618
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,1.0341
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,515.0,1.0651
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,153.33,0.307
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,180.0,0.3604
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,433.33,0.8675
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,146.67,0.2936
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,342.0,0.6847
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0611
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,515.0,1.031
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,142.5,0.2764
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,180.0,0.3491
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,410.0,0.7953
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,142.5,0.2764
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,357.0,0.6925
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,479.0,0.9291
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,402.0,0.7797
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,315.0,0.6222
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,0.9481
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,370.0,0.7308
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,305.0,0.6157
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,485.0,0.9791
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,390.0,0.7873
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.7314
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,515.0,1.061
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7108
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,330.0,0.694
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.0095
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,400.0,0.8412
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,173.0,0.3727
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,210.0,0.4524
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,400.0,0.8617
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,200.0,0.4308
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.7647
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.034
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,355.0,0.7647
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,148.33,0.3212
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,200.0,0.433
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,346.67,0.7506
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,176.67,0.3825
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.7686
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.0393
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.747
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,126.25,0.2827
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,133.75,0.2994
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,345.0,0.7724
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,167.5,0.375
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,350.0,0.7836
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.1866
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7724
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,125.0,0.2853
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,139.0,0.3172
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,344.0,0.7851
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,160.0,0.3651
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.8102
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.2095
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7873
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,111.67,0.2538
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,145.0,0.3296
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,295.24,0.6711
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,166.67,0.3789
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.807
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,485.0,1.1025
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7842
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,127.5,0.283
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,150.0,0.3329
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,345.0,0.7658
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,131.25,0.2913
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,355.0,0.788
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.0654
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7658
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,120.0,0.2636
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,166.0,0.3647
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,328.0,0.7205
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,117.0,0.257
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,330.0,0.7249
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,480.0,1.0545
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7579
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,110.0,0.2284
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,166.25,0.3452
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,317.5,0.6593
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,120.0,0.2492
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5918
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,485.0,1.0072
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7164
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,118.12,0.2467
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,177.5,0.3707
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,320.0,0.6683
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,115.0,0.2402
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5952
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.1068
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7205
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,146.0,0.3026
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,181.0,0.3752
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,320.0,0.6633
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,140.0,0.2902
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5907
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0986
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7151
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,132.5,0.2587
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,180.0,0.3514
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,315.0,0.615
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,135.0,0.2636
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5565
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0348
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.6736
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,133.75,0.2518
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,175.0,0.3295
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,327.5,0.6166
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,136.25,0.2565
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5366
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,0.9978
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.6495
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,144.0,0.284
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,175.0,0.3452
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,336.0,0.6628
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,147.0,0.29
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5622
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0454
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.6805
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,133.75,0.2622
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,161.25,0.3161
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,337.5,0.6615
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,126.25,0.2475
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5586
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0388
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.6762
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,100.0,0.1983
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,135.0,0.2677
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,370.0,0.7336
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,125.0,0.2478
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.5651
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.0509
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.684
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,110.0,0.2344
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,127.5,0.2717
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,370.0,0.7886
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Wholesale,XOF,122.5,0.2611
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,gari,KG,actual,Retail,XOF,285.0,0.6074
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,530.0,1.1296
Littoral,Cotonou,Dantokpa,6.374875,2.430846,cereals and tubers,Sorgho,KG,actual,Retail,XOF,345.0,0.7353
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Maïs,KG,actual,Wholesale,XOF,123.0,0.2547
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Wholesale,XOF,150.0,0.3106
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Wholesale,XOF,370.0,0.7662
